SEZ_ID,AOP_BarriersPerMile,AOP_DataSource,AOP_NumberofBarriers,AOP_Rating,AOP_Score,AOP_StreamMiles,Acres,Assessment_Unit_Name,Bank_Stability_Data_Source,Bank_Stability_Percent_Unstable,Bank_Stability_Rating,Bank_Stability_Score,Biotic_Integrity_CSCI,Biotic_Integrity_Data_Source,Biotic_Integrity_Rating,Biotic_Integrity_Score,Comments,ConiferEncroachment_Comments,Conifer_Encroachment_Data_Sourc,Conifer_Encroachment_Rating,Conifer_Encroachment_Score,Conifer_Percent_Encroached,Ditches_Data_Source,Ditches_Length,Ditches_Meadow_Length,Ditches_Percent,Ditches_Rating,Ditches_Score,Feature_Type,Habitat_Frag_Data_Source,Habitat_Frag_Impervious_Acres,Habitat_Frag_Percent_Impervious,Habitat_Frag_Rating,Habitat_Frag_Score,Headcuts_Data_Source,Headcuts_Rating,Headcuts_Score,Incision_Data_Source,Incision_Rating,Incision_Ratio,Incision_Score,Invasive_Percent_Cover,Invasives_Data_Source,Invasives_Number_of_Invasives,Invasives_Plant_Types,Invasives_Rating,Invasives_Scores,NDVI_ID,Number_of_Headcuts,Ownership_Primary,Ownership_Secondary,Ownership_Secondary_2,Ownership_Secondary_3,SEZ_Type,Threshold_Year,VegetationVigor_DataSource,VegetationVigor_Rating,VegetationVigor_Raw,VegetationVigor_Score
11,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,5.04034473,small meadow 1,"TRPA, 2023.0",0.0,A,12.0,1.01,"TRPA, 634REFNLH, 2018",A,12.0,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,12.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",B,1.54176667,9.0,0,"TRPA, 2023",1.0,False salsify,B,9.0,,0.0,USFS,,,,Channeled Meadow,test,DRI 2020,,,
11,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,5.04034473,small meadow 1,"TRPA, 2023.0",0.0,A,12.0,1.01,"TRPA, 634REFNLH, 2018",A,12.0,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,12.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",B,1.54176667,9.0,0,"TRPA, 2023",1.0,False salsify,B,9.0,N/A,0.0,USFS,,,,Channeled Meadow,test,DRI 2020,NA,,
11,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,5.04034473,small meadow 1,"TRPA, 2023.0",0.0,A,12.0,1.01,"TRPA, 634REFNLH, 2018",A,12.0,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,12.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",B,1.54176667,9.0,0,"TRPA, 2023",1.0,False salsify,B,9.0,,0.0,USFS,,,,Channeled Meadow,test,DRI 2020,,,
12,,"USFS / TRPA 2009, 2019",,,,,1.26233969,North Logan House meadows,,,NA,,,<Null>,<Null>,,No indications of degradation.,no conifer encroachment,"TRPA LIDAR, 2009",A,12.0,0.0,"TRPA, 2019",0.0,0.0,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",NA,,,0,"TRPA, 2023",0.0,None,A,12.0,TRPA_234,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2020,NA,,
12,,"USFS / TRPA 2009, 2019",,,,,1.26233969,North Logan House meadows,,,,,,<Null>,<Null>,,No indications of degradation.,no conifer encroachment,"TRPA LIDAR, 2009",A,12.0,0.0,"TRPA, 2019",0.0,0.0,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",,,,0,"TRPA, 2023",0.0,None,A,12.0,TRPA_234,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2020,NA,,
12,,"USFS / TRPA 2009, 2019",,,,,1.26233969,North Logan House meadows,,,NA,,,<Null>,<Null>,,No indications of degradation.,no conifer encroachment,"TRPA LIDAR, 2009",A,12.0,0.0,"TRPA, 2019",0.0,0.0,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",NA,,,0,"TRPA, 2023",0.0,None,A,12.0,TRPA_234,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2020,NA,,
12,,"USFS / TRPA 2009, 2019",,,,,1.26233969,North Logan House meadows,,,,,,<Null>,<Null>,,No indications of degradation.,no conifer encroachment,"TRPA LIDAR, 2009",A,12.0,0.0,"TRPA, 2019",0.0,0.0,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",,,,0,"TRPA, 2023",0.0,None,A,12.0,TRPA_234,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2020,NA,,
13,,"USFS / TRPA 2009, 2019",,,,,1.29963091,Logan House meadow,,,NA,,,<Null>,<Null>,,No indications of degradation except for a few tiny headcuts.,no conifer encroachment.,"TRPA LIDAR, 2009",A,12.0,0.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",B,9.0,<Null>,NA,,,0,"TRPA, 2019",0.0,,A,12.0,N/A,2.0,USFS,,,,Non-Channeled Meadow,test,DRI 2020,NA,,
13,,"USFS / TRPA 2009, 2019",,,,,1.29963091,Logan House meadow,,,,,,<Null>,<Null>,,No indications of degradation except for a few tiny headcuts.,no conifer encroachment.,"TRPA LIDAR, 2009",A,12.0,0.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",B,9.0,<Null>,,,,0,"TRPA, 2019",0.0,,A,12.0,N/A,2.0,USFS,,,,Non-Channeled Meadow,test,DRI 2020,NA,,
13,,"USFS / TRPA 2009, 2019",,,,,1.29963091,Logan House meadow,,,NA,,,<Null>,<Null>,,No indications of degradation except for a few tiny headcuts.,no conifer encroachment.,"TRPA LIDAR, 2009",A,12.0,0.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",B,9.0,<Null>,NA,,,0,"TRPA, 2019",0.0,,A,12.0,N/A,2.0,USFS,,,,Non-Channeled Meadow,test,DRI 2020,NA,,
13,,"USFS / TRPA 2009, 2019",,,,,1.29963091,Logan House meadow,,,,,,<Null>,<Null>,,No indications of degradation except for a few tiny headcuts.,no conifer encroachment.,"TRPA LIDAR, 2009",A,12.0,0.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",B,9.0,<Null>,,,,0,"TRPA, 2019",0.0,,A,12.0,N/A,2.0,USFS,,,,Non-Channeled Meadow,test,DRI 2020,NA,,
14,,"USFS / TRPA 2009, 2019",,,,,14.01937874,small meadow 59,,,NA,,,<Null>,<Null>,,No indications of degradation.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,52.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,<Null>,NA,,,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_200,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
14,,"USFS / TRPA 2009, 2019",,,,,14.01937874,small meadow 59,,,,,,<Null>,<Null>,,No indications of degradation.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,52.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,<Null>,,,,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_200,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
14,,"USFS / TRPA 2009, 2019",,,,,14.01937874,small meadow 59,,,NA,,,<Null>,<Null>,,No indications of degradation.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,52.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,<Null>,NA,,,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_200,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
14,,"USFS / TRPA 2009, 2019",,,,,14.01937874,small meadow 59,,,,,,<Null>,<Null>,,No indications of degradation.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,52.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,<Null>,,,,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_200,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
15,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,5.77376863,Third Creek meadows - 8,"TRPA, 2019.0",0.0,A,12.0,,NA,NA,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,14.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,N/A,0.0,USFS,,,,Channeled Meadow,test,DRI 2020,NA,,
15,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,5.77376863,Third Creek meadows - 8,"TRPA, 2019.0",0.0,A,12.0,,,,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,14.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,,0.0,USFS,,,,Channeled Meadow,test,DRI 2020,,,
15,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,5.77376863,Third Creek meadows - 8,"TRPA, 2019.0",0.0,A,12.0,,NA,NA,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,14.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,N/A,0.0,USFS,,,,Channeled Meadow,test,DRI 2020,NA,,
15,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,5.77376863,Third Creek meadows - 8,"TRPA, 2019.0",0.0,A,12.0,,,,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,14.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,,0.0,USFS,,,,Channeled Meadow,test,DRI 2020,,,
16,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,5.42387104,Third Creek meadows - 7,"TRPA, 2019.0",0.0,A,12.0,,NA,NA,,No indications of degradation.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,70.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,N/A,0.0,USFS,,,,Channeled Meadow,test,DRI 2020,NA,,
16,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,5.42387104,Third Creek meadows - 7,"TRPA, 2019.0",0.0,A,12.0,,,,,No indications of degradation.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,70.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,,0.0,USFS,,,,Channeled Meadow,test,DRI 2020,,,
16,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,5.42387104,Third Creek meadows - 7,"TRPA, 2019.0",0.0,A,12.0,,NA,NA,,No indications of degradation.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,70.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,N/A,0.0,USFS,,,,Channeled Meadow,test,DRI 2020,NA,,
16,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,5.42387104,Third Creek meadows - 7,"TRPA, 2019.0",0.0,A,12.0,,,,,No indications of degradation.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,70.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,,0.0,USFS,,,,Channeled Meadow,test,DRI 2020,,,
17,,"USFS / TRPA 2009, 2019",,,,,3.87371929,small meadow 6,,,NA,,,<Null>,<Null>,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",B,9.0,37.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,<Null>,NA,,,0,"USFS, 2023",1.0,Oxeye daisy,B,9.0,N/A,0.0,USFS,State of California,,,Non-Channeled Meadow,test,DRI 2020,NA,,
17,,"USFS / TRPA 2009, 2019",,,,,3.87371929,small meadow 6,,,,,,<Null>,<Null>,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",B,9.0,37.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,<Null>,,,,0,"USFS, 2023",1.0,Oxeye daisy,B,9.0,N/A,0.0,USFS,State of California,,,Non-Channeled Meadow,test,DRI 2020,NA,,
17,,"USFS / TRPA 2009, 2019",,,,,3.87371929,small meadow 6,,,NA,,,<Null>,<Null>,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",B,9.0,37.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,<Null>,NA,,,0,"USFS, 2023",1.0,Oxeye daisy,B,9.0,N/A,0.0,USFS,State of California,,,Non-Channeled Meadow,test,DRI 2020,NA,,
17,,"USFS / TRPA 2009, 2019",,,,,3.87371929,small meadow 6,,,,,,<Null>,<Null>,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",B,9.0,37.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,<Null>,,,,0,"USFS, 2023",1.0,Oxeye daisy,B,9.0,N/A,0.0,USFS,State of California,,,Non-Channeled Meadow,test,DRI 2020,NA,,
18,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,6.77018654,small meadow 15,"TRPA, 2019.0",0.0,A,12.0,,NA,NA,,No indications of degradation.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,65.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_228,0.0,USFS,private,,,Channeled Meadow,test,DRI 2024,A,,12.0
18,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,6.77018654,small meadow 15,"TRPA, 2019.0",0.0,A,12.0,,,,,No indications of degradation.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,65.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_228,0.0,USFS,private,,,Channeled Meadow,test,DRI 2024,A,,12.0
18,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,6.77018654,small meadow 15,"TRPA, 2019.0",0.0,A,12.0,,NA,NA,,No indications of degradation.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,65.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_228,0.0,USFS,private,,,Channeled Meadow,test,DRI 2024,A,,12.0
18,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,6.77018654,small meadow 15,"TRPA, 2019.0",0.0,A,12.0,,,,,No indications of degradation.,overall moderate to heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",C,6.0,65.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_228,0.0,USFS,private,,,Channeled Meadow,test,DRI 2024,A,,12.0
19,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,4.30988916,small meadow 14,"TRPA, 2019.0",0.0,A,12.0,,NA,NA,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,8.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_222,0.0,USFS,,,,Channeled Meadow,test,DRI 2024,B,,9.0
19,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,4.30988916,small meadow 14,"TRPA, 2019.0",0.0,A,12.0,,,,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,8.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_222,0.0,USFS,,,,Channeled Meadow,test,DRI 2024,B,,9.0
19,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,4.30988916,small meadow 14,"TRPA, 2019.0",0.0,A,12.0,,NA,NA,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,8.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_222,0.0,USFS,,,,Channeled Meadow,test,DRI 2024,B,,9.0
19,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,4.30988916,small meadow 14,"TRPA, 2019.0",0.0,A,12.0,,,,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,8.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_222,0.0,USFS,,,,Channeled Meadow,test,DRI 2024,B,,9.0
20,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,6.94124927,small meadow 13,"TRPA, 2019.0",0.0,A,12.0,,NA,NA,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,18.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_220,0.0,USFS,,,,Channeled Meadow,test,DRI 2024,B,,9.0
20,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,6.94124927,small meadow 13,"TRPA, 2019.0",0.0,A,12.0,,,,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,18.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_220,0.0,USFS,,,,Channeled Meadow,test,DRI 2024,B,,9.0
20,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,6.94124927,small meadow 13,"TRPA, 2019.0",0.0,A,12.0,,NA,NA,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,18.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_220,0.0,USFS,,,,Channeled Meadow,test,DRI 2024,B,,9.0
20,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,6.94124927,small meadow 13,"TRPA, 2019.0",0.0,A,12.0,,,,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",A,12.0,18.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_220,0.0,USFS,,,,Channeled Meadow,test,DRI 2024,B,,9.0
21,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,2.3943633,small meadow 16,"TRPA, 2019.0",0.0,A,12.0,,NA,NA,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",B,9.0,31.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_229,0.0,private,,,,Channeled Meadow,test,DRI 2024,A,,12.0
21,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,2.3943633,small meadow 16,"TRPA, 2019.0",0.0,A,12.0,,,,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",B,9.0,31.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_229,0.0,private,,,,Channeled Meadow,test,DRI 2024,A,,12.0
21,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,2.3943633,small meadow 16,"TRPA, 2019.0",0.0,A,12.0,,NA,NA,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",B,9.0,31.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_229,0.0,private,,,,Channeled Meadow,test,DRI 2024,A,,12.0
21,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,2.3943633,small meadow 16,"TRPA, 2019.0",0.0,A,12.0,,,,,No indications of degradation.,overall little conifer encroachment since 1940.,"TRPA LIDAR, 2009",B,9.0,31.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,"TRPA, 2019",A,1.0,12.0,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_229,0.0,private,,,,Channeled Meadow,test,DRI 2024,A,,12.0
22,,"USFS / TRPA 2009, 2019",,,,,4.4283771,small meadow 54,,,NA,,,<Null>,<Null>,,No indications of degradation.,very heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",D,3.0,76.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,<Null>,NA,,,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_49,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
22,,"USFS / TRPA 2009, 2019",,,,,4.4283771,small meadow 54,,,,,,<Null>,<Null>,,No indications of degradation.,very heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",D,3.0,76.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,<Null>,,,,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_49,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
22,,"USFS / TRPA 2009, 2019",,,,,4.4283771,small meadow 54,,,NA,,,<Null>,<Null>,,No indications of degradation.,very heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",D,3.0,76.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,<Null>,NA,,,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_49,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
22,,"USFS / TRPA 2009, 2019",,,,,4.4283771,small meadow 54,,,,,,<Null>,<Null>,,No indications of degradation.,very heavy conifer encroachment since 1940.,"TRPA LIDAR, 2009",D,3.0,76.0,"TRPA, 2019",0.0,,0.0,A,12.0,Meadow,"TRPA LIDAR, 2009",0.0,0.0,A,12.0,"TRPA, 2019",A,12.0,<Null>,,,,0,"TRPA, 2019",0.0,None,A,12.0,TRPA_49,0.0,USFS,,,,Non-Channeled Meadow,test,DRI 2024,A,,12.0
